Type-Aware?,Library,InFunction,name,line,column,IsFromParameter,HasTypeInfo,InferredType,TypeHint,DocString,MissingTypesOnPath,TypeOutsideOfPackage,Decrease,Increase,FoundType
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns.458.4,remove_columns,493,16,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns.458.4,sorted,495,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns.458.4,set,496,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns.458.4,set,496,54,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns.458.4,enumerate,497,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4,remove_columns_with_missing_values,523,16,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4,ColumnIsTimeError,525,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4,_from_tagged_table,526,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4,_from_table,527,12,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4,sorted,530,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4,intersection,531,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4,set,531,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4,set,531,65,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4,enumerate,532,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4,remove_columns_with_non_numerical_values,558,16,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4,ColumnIsTimeError,560,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4,_from_tagged_table,561,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4,_from_table,562,12,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4,sorted,565,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4,intersection,566,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4,set,566,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4,set,566,65,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4,enumerate,567,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.remove_duplicate_rows.573.4,_from_tagged_table,584,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_duplicate_rows.573.4,_from_table,585,12,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_duplicate_rows.573.4,remove_duplicate_rows,586,16,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_rows_with_missing_values.593.4,_from_tagged_table,604,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_rows_with_missing_values.593.4,_from_table,605,12,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_rows_with_missing_values.593.4,remove_rows_with_missing_values,606,16,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_rows_with_outliers.613.4,_from_tagged_table,628,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_rows_with_outliers.613.4,_from_table,629,12,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.remove_rows_with_outliers.613.4,remove_rows_with_outliers,630,16,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.rename_column.637.4,_from_tagged_table,662,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.rename_column.637.4,_from_table,663,12,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.rename_column.637.4,rename_column,664,16,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,IllegalSchemaModificationError,713,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,join,714,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,format,714,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,_from_tagged_table,717,23,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,_from_table,718,20,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,replace_column,719,24,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,len,712,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,IllegalSchemaModificationError,727,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,join,728,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,format,728,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,_from_tagged_table,731,23,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,_from_table,732,20,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,replace_column,733,24,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,len,726,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,_from_tagged_table,740,19,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,_from_table,741,16,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,replace_column,742,20,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,index,747,58,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.replace_column.678.4,index,749,53,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.slice_rows.755.4,_from_tagged_table,785,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.slice_rows.755.4,_from_table,786,12,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.slice_rows.755.4,slice_rows,787,16,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.sort_columns.794.4,sort_columns,823,23,No,No,No,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.sort_columns.794.4,_from_tagged_table,824,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.sort_columns.794.4,_from_table,825,12,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.sort_columns.794.4,sorted,828,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.sort_columns.794.4,intersection,829,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.sort_columns.794.4,set,829,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.sort_columns.794.4,enumerate,830,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._time_series.transform_column.836.4,_from_tagged_table,852,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_time_series/TimeSeries']
Yes,safeds,safeds.data.tabular.containers._time_series.transform_column.836.4,_from_table,853,12,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.containers._time_series.transform_column.836.4,transform_column,854,16,No,No,No,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_tagged_table/TaggedTable']
Yes,safeds,safeds.data.tabular.transformation._discretizer.__init__.31.4,OutOfBoundsError,36,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.__init__.31.4,ClosedBound,36,86,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,ValueError,67,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,set,72,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,set,72,50,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,UnknownColumnNameError,74,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,sorted,75,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,enumerate,77,52,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,len,73,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,NonNumericColumnError,83,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,join,83,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,format,83,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,get_column,83,71,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,is_numeric,82,23,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/typing/_column_type/ColumnType']
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,get_column,82,23,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,sk_KBinsDiscretizer,85,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,fit,86,8,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,Discretizer,88,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,ValueError,126,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,set,129,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,set,129,52,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,UnknownColumnNameError,131,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,sorted,132,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,enumerate,134,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,len,130,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,NonNumericColumnError,140,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,join,140,44,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,format,140,44,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,get_column,140,67,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,is_numeric,139,19,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/typing/_column_type/ColumnType']
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,get_column,139,19,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,reset_index,142,15,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,transform,144,35,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,_from_pandas_dataframe,145,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._discretizer.get_names_of_added_columns.158.4,is_fitted,172,15,No,Yes,Yes,No,No,No,No,-25,+0,['safeds/data/tabular/transformation/_discretizer/Discretizer']
Yes,safeds,safeds.data.tabular.transformation._discretizer.get_names_of_removed_columns.195.4,is_fitted,209,15,No,Yes,Yes,No,No,No,No,-25,+0,['safeds/data/tabular/transformation/_discretizer/Discretizer']
Yes,safeds,safeds.data.tabular.transformation._imputer.__str__.53.12,join,54,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.__str__.53.12,format,54,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,sorted,124,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,set,124,37,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,set,124,57,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,UnknownColumnNameError,126,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,len,125,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,ValueError,129,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,NonNumericColumnError,136,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,str,137,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,sorted,138,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,set,139,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,keep_only_columns,139,28,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,set,140,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,remove_columns_with_non_numerical_values,141,28,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,keep_only_columns,141,28,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,isinstance,131,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,remove_columns_with_non_numerical_values,131,93,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,keep_only_columns,131,93,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,len,133,73,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,mode,153,51,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_column/Column']
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,get_column,153,51,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,len,152,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,mode,152,23,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_column/Column']
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,get_column,152,23,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,warn,155,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,join,156,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,format,156,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,len,154,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,isinstance,149,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,sk_SimpleImputer,163,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,_augment_imputer,164,8,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/typing/_imputer_strategy/ImputerStrategy']
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,fit,165,8,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,Imputer,167,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,sorted,204,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,set,204,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,set,204,59,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,UnknownColumnNameError,206,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,len,205,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,ValueError,209,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,reset_index,211,15,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,DataFrame,212,35,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,transform,213,12,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,_from_pandas_dataframe,216,15,No,Yes,Yes,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._imputer.get_names_of_added_columns.229.4,is_fitted,243,15,No,Yes,Yes,No,No,No,No,-25,+0,['safeds/data/tabular/transformation/_imputer/Imputer']
Yes,safeds,safeds.data.tabular.transformation._imputer.get_names_of_removed_columns.266.4,is_fitted,280,15,No,Yes,Yes,No,No,No,No,-25,+0,['safeds/data/tabular/transformation/_imputer/Imputer']
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,sorted,50,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,set,50,37,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,set,50,57,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,UnknownColumnNameError,52,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,len,51,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,ValueError,55,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,warn,58,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,join,59,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,format,59,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,remove_columns_with_non_numerical_values,60,20,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,keep_only_columns,60,20,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,remove_columns_with_non_numerical_values,57,11,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,keep_only_columns,57,11,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,sk_OrdinalEncoder,66,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,fit,67,8,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,LabelEncoder,69,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.transform.75.4,sorted,105,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.transform.75.4,set,105,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.transform.75.4,set,105,59,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.transform.75.4,UnknownColumnNameError,107,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.transform.75.4,len,106,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.transformation._label_encoder.transform.75.4,ValueError,110,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
